restaurant_id,summary,nutrition_score
20672,"Restaurant: Roti (2221 I St NW), Price Range: $, Zip Code: 20037. Menu Categories: Bowls (5 items, avg price $10.10); Desserts (2 items, avg price $2.00); Drinks (9 items, avg price $2.63); Family (2 items, avg price $0.00); Kids (2 items, avg price $6.00); Picked for you (5 items, avg price $10.05); Pitas (2 items, avg price $5.38); Salads (4 items, avg price $9.94); Sides (14 items, avg price $2.64).",83
20673,"Restaurant: Subway (555 13Th St Nw), Price Range: $, Zip Code: 20004. Menu Categories: Breakfast (12 items, avg price $7.94); Drinks (8 items, avg price $3.02); Fresh Melts® (22 items, avg price $8.64); No Bready Bowls™ (30 items, avg price $11.92); Picked for you (5 items, avg price $12.69); Salads (31 items, avg price $10.35); Sandwiches (92 items, avg price $11.62); Sides (11 items, avg price $1.57); Wraps (31 items, avg price $11.21).",64
20674,"Restaurant: Smoothie King (77 H Street), Price Range: $$, Zip Code: 20002. Menu Categories: Be Well (6 items, avg price $9.12); Enjoy A Treat (2 items, avg price $8.54); Feel Energized (3 items, avg price $9.42); Get Fit (1 items, avg price $9.42); Manage Weight (3 items, avg price $9.29); NEW! Snacks (12 items, avg price $15.27); Picked for you (5 items, avg price $9.02).",83
20675,"Restaurant: Mason's Famous Lobster Rolls, Price Range: $, Zip Code: 20036. Menu Categories: Catering* (3 items, avg price $228.00); Desserts* (1 items, avg price $3.95); Drinks* (4 items, avg price $2.75); Kids* (2 items, avg price $5.50); Maine Event* (2 items, avg price $20.45); Picked for you (5 items, avg price $16.15); Rolls* (8 items, avg price $13.96); Salad &amp; Sandwich* (4 items, avg price $13.70); Soups &amp; Sides* (11 items, avg price $5.74).",67
20678,"Restaurant: Nando's PERi-PERi (2631 Connecticut Ave NW), Price Range: $, Zip Code: 20008. Menu Categories: Alcoholic Drinks (10 items, avg price $19.18); Desserts (4 items, avg price $6.14); Drinks (12 items, avg price $4.56); Extras (10 items, avg price $2.11); Nando's Favorites (3 items, avg price $15.16); PERi-PERi Chicken (9 items, avg price $13.51); Platters (5 items, avg price $45.03); Salads &amp; Bowls (5 items, avg price $14.55); Sandwiches, Wraps &amp; Pitas (11 items, avg price $11.07); Sauce Bottles (8 items, avg price $6.59); Sides (15 items, avg price $3.94); Snacks &amp; Shareables (4 items, avg price $7.62).",64
20679,"Restaurant: CACTUS CANTINA RESTAURANT, Price Range: nan, Zip Code: 20016. Menu Categories: Brunch (5 items, avg price $10.75).",67
20680,"Restaurant: Steak&amp;chicken lovers, Price Range: $, Zip Code: 20024. Menu Categories: Steak and Chicken Lovers (13 items, avg price $7.99); Whats Good Grill and Fried (10 items, avg price $7.99).",38
20681,"Restaurant: Good Grub Take Home Meals, Price Range: nan, Zip Code: 20005. Menu Categories: Drinks (11 items, avg price $2.07); Family Heat-at-Home Meals (8 items, avg price $38.37); Fries (3 items, avg price $5.62); Grilled Cheese (6 items, avg price $8.12); Macaroni and Cheese (4 items, avg price $11.70); Salads (1 items, avg price $6.25); Sandwiches and Wraps (2 items, avg price $9.88); Soup (1 items, avg price $6.99); Subs (4 items, avg price $12.45); Sweets (5 items, avg price $3.97); Wings (2 items, avg price $11.00).",54
20683,"Restaurant: Desi Chops (3238 Wisconsin Ave NW), Price Range: $, Zip Code: 20016. Menu Categories: Appetizers  (8 items, avg price $7.33); Appetizers From Our Grill Section  (2 items, avg price $9.00); Dessert  (5 items, avg price $6.30); Entree  (3 items, avg price $13.50); House Special Appetizers  (1 items, avg price $8.95); Side  (3 items, avg price $6.95); Tandoori and Grilled Specialites  (7 items, avg price $23.07); The Bread Essentials  (3 items, avg price $3.95); Vegan  (3 items, avg price $15.00).",43
20684,"Restaurant: Soul Wingz, Price Range: $, Zip Code: 20001. Menu Categories: A La Carte (11 items, avg price $4.90); Beverages (7 items, avg price $2.63); Dessert (4 items, avg price $5.37); Meat Selection (8 items, avg price $14.24); Off Da Grill (7 items, avg price $8.85); Omelet  (5 items, avg price $6.99); Wings Flavors (3 items, avg price $12.99).",40
20686,"Restaurant: The Grub Spot, Price Range: nan, Zip Code: 20004. Menu Categories: Beverages  (2 items, avg price $3.70); Bright Sides (3 items, avg price $6.72); Build The Thrill Of The Grill (1 items, avg price $8.65); Fried O'Cluck Sandwiches (7 items, avg price $9.21); On The Wings Of Fried (8 items, avg price $11.30); Picked for you (5 items, avg price $11.45); Shake It Off (3 items, avg price $9.34); Thrill Of The Grill (10 items, avg price $10.84).",57
20687,"Restaurant: Nooshi, Price Range: $, Zip Code: 20036. Menu Categories: **Appetizers (15 items, avg price $9.76); **Chef Special Maki Rolls (22 items, avg price $18.28); **Grill (7 items, avg price $20.59); **Maki Rolls (32 items, avg price $8.58); **Nigiri Sushi (27 items, avg price $4.46); **Oodles Noodles (22 items, avg price $18.60); **Oodles Specials (10 items, avg price $19.93); **Salad (4 items, avg price $9.72); **Soup (4 items, avg price $7.61); **Sushi Entrees (10 items, avg price $26.19); **Vegetables (4 items, avg price $15.50).",64
20689,"Restaurant: Natasha's Wraps (Georgetown), Price Range: $, Zip Code: 20007. Menu Categories: Beverages (6 items, avg price $0.33); Cakes (3 items, avg price $5.99); Family Favorites Wraps (15 items, avg price $9.99); Oven Baked Buffalo Wings (2 items, avg price $13.49); Picked for you (5 items, avg price $8.59); Salads (5 items, avg price $12.99); Sides (11 items, avg price $6.08).",82
20696,"Restaurant: Anejo Bar &amp; Grill, Price Range: $, Zip Code: 20011. Menu Categories: Salads / Soups (1 items, avg price $11.95).",72
20701,"Restaurant: Baja Grille, Price Range: $, Zip Code: 20036. Menu Categories: Baja Burgers (5 items, avg price $14.19); Baja Classic Grilled Soft Cabos (5 items, avg price $11.01); Baja Classic Sandwiches (7 items, avg price $15.58); Baja Fajitas (4 items, avg price $18.70); Baja Sides (7 items, avg price $7.75); Baja Soup (1 items, avg price $6.25); Picked for you (5 items, avg price $16.35); Salads Form the Beaches of Baja (5 items, avg price $15.15); The Ceasar (6 items, avg price $17.80); The Grille (4 items, avg price $17.73).",63
20704,"Restaurant: Capital Doner, Price Range: nan, Zip Code: 20036. Menu Categories: Desserts (4 items, avg price $5.00); Drinks (7 items, avg price $3.44); Food (17 items, avg price $12.77); Picked for you (5 items, avg price $12.79).",43
20706,"Restaurant: The House of Falafel, Price Range: $, Zip Code: 20052. Menu Categories: Mains (8 items, avg price $8.00); Picked for you (5 items, avg price $8.60); Sides (3 items, avg price $5.00).",74
20712,"Restaurant: Gyro Hut (1195 20th St NW), Price Range: nan, Zip Code: 20036. Menu Categories: Beverages (3 items, avg price $3.29); Rice Bowl  (4 items, avg price $13.47); Signature Salads (4 items, avg price $9.35); Wraps &amp; Sandwiches (6 items, avg price $11.00).",63
20716,"Restaurant: Soho Cafe, Price Range: $, Zip Code: 20036. Menu Categories: Bagels (3 items, avg price $3.83); Breakfast Omelet and Platters (5 items, avg price $5.20); Breakfast Sandwiches (7 items, avg price $3.43); Build your Own Cup (1 items, avg price $6.00); Char-Grilled Specialties (5 items, avg price $8.20); Club Sandwiches (4 items, avg price $7.88); From the Grill (12 items, avg price $6.92); Gourmet Cold Cut Sandwiches (9 items, avg price $6.50); Healthy Options (4 items, avg price $8.00).",83
20720,"Restaurant: Deadly Dressing - Gourmet Salads, Wraps, And Smoothies, Price Range: nan, Zip Code: 20007. Menu Categories: Cosmic Wraps (10 items, avg price $12.13); Dessert Tricks  (4 items, avg price $6.15); For Starters  (2 items, avg price $8.45); Picked for you (5 items, avg price $11.35); Potion Smoothies (4 items, avg price $7.65); Refreshments  (7 items, avg price $3.19); Salad Game  (8 items, avg price $6.45).",46
20723,"Restaurant: LEBTAV (888 17th St NW), Price Range: $, Zip Code: 20006. Menu Categories: Hommus Bar (1 items, avg price $6.50); Mezza (13 items, avg price $6.05); Platters (4 items, avg price $11.64); Rice Bowls (4 items, avg price $12.79); Salads (5 items, avg price $12.15); Sandwiches (5 items, avg price $10.22).",63
20725,"Restaurant: Mediterranean Spot, Price Range: $$, Zip Code: 20009. Menu Categories: Appetizers and Sides (6 items, avg price $5.74); Beverages (2 items, avg price $1.38); Brick Oven Pizza (6 items, avg price $12.64); Desserts (1 items, avg price $4.95); Mains (1 items, avg price $6.99); Mediterranean Platters (12 items, avg price $13.72); Mediterranean Wrap (10 items, avg price $10.27); Pasta (1 items, avg price $9.99); Picked for you (5 items, avg price $13.77); Salads (3 items, avg price $11.64); Subs (4 items, avg price $9.19); Subs Combo (4 items, avg price $11.99).",83
20726,"Restaurant: Tasty Kabob Food Truck (GW), Price Range: nan, Zip Code: 20052. Menu Categories: Beverages (1 items, avg price $1.99); Extra Sauce (3 items, avg price $0.00); Meals (10 items, avg price $12.69); Picked for you (5 items, avg price $11.79); Sides &amp; Specials (4 items, avg price $3.12).",34
20729,"Restaurant: Goodbar Burger &amp; Wing Co., Price Range: nan, Zip Code: 20009. Menu Categories: Patties (5 items, avg price $14.30); Sammies (3 items, avg price $13.67); Sides (3 items, avg price $6.00); Wings (6 items, avg price $9.00).",64
20732,"Restaurant: City Tap House - Penn Quarter, Price Range: $, Zip Code: 20001. Menu Categories: Bar Favorites (16 items, avg price $10.48); Dessert (2 items, avg price $9.00); Entrees (8 items, avg price $21.61); Picked for you (5 items, avg price $13.65); Pizza (7 items, avg price $14.41); Salads &amp; Bowls (7 items, avg price $13.29); Sandwiches (6 items, avg price $14.64).",63
20737,"Restaurant: Capital Crab Company, Price Range: $$, Zip Code: 20015. Menu Categories: Crab and Shellfish (7 items, avg price $116.06); Sides (5 items, avg price $13.60).",42
20738,"Restaurant: Little Beet (Mt. Vernon Square), Price Range: $, Zip Code: 20001. Menu Categories: A La Carte (11 items, avg price $3.40); Beverages (2 items, avg price $3.05); Chef Crafted Bowls (9 items, avg price $14.89); Family Meals (3 items, avg price $57.57); Make Your Own Plate (6 items, avg price $10.45); Picked for you (5 items, avg price $10.47).",80
20740,"Restaurant: Pret a Manger  (1399 New York Ave NW), Price Range: $, Zip Code: 20005. Menu Categories: Bakery &amp; Pastries (11 items, avg price $3.88); Bottled Drinks (24 items, avg price $4.14); Breakfast  (19 items, avg price $6.03); Coffee &amp; Tea (25 items, avg price $4.05); Mac &amp; Cheese (3 items, avg price $10.36); Picked for you (5 items, avg price $7.43); Salads &amp; Bowls (8 items, avg price $12.64); Sandwiches, Baguettes &amp; Wraps (19 items, avg price $10.74); Soups (9 items, avg price $9.19); Treats &amp; Snacks (20 items, avg price $3.16).",45
20742,"Restaurant: District Fried Chicken &amp; Co, Price Range: $, Zip Code: 20001. Menu Categories: Beer (2 items, avg price $5.50); Beverages (6 items, avg price $2.50); Cocktails (3 items, avg price $10.00); Dry Rubs, Sauces &amp; Dips (13 items, avg price $1.00); Fried Chicken &amp; Shrimp (5 items, avg price $5.00); Picked for you (5 items, avg price $9.50); Sandwiches (4 items, avg price $11.25); Side Cravings (8 items, avg price $4.50).",34
20743,"Restaurant: Anna Ruth's Kitchen , Price Range: nan, Zip Code: 20001. Menu Categories: 1 Entree and 2 Sides (3 items, avg price $22.67); Appetizers (8 items, avg price $11.88); Entrees (1 items, avg price $22.00); Salads (1 items, avg price $10.00).",63
20745,"Restaurant: Mason's Famous Lobster Rolls, Price Range: nan, Zip Code: 20006. Menu Categories: Additional Items (3 items, avg price $5.67); Drinks (3 items, avg price $2.83); Mason's Famous Rolls (8 items, avg price $18.33); Picked for you (5 items, avg price $16.57); Salads (3 items, avg price $12.65); Sides (3 items, avg price $3.00).",22
20746,"Restaurant: Wings Express  - Tenleytown, Price Range: $, Zip Code: 20016. Menu Categories: Beverages (4 items, avg price $2.13); Wings (1 items, avg price $10.00); Wraps (10 items, avg price $8.60).",32
20750,"Restaurant: Catrachitos &amp; Delli, Price Range: nan, Zip Code: 20010. Menu Categories: Entrees (3 items, avg price $7.17); Favorites (4 items, avg price $7.94); Mains (2 items, avg price $5.49); Mini (7 items, avg price $3.71); Plates (5 items, avg price $7.05); Specials (2 items, avg price $13.50).",40
20751,"Restaurant: Cortez, Price Range: $$, Zip Code: 20001. Menu Categories: Burritos &amp; More (4 items, avg price $11.25); Cortez Tacos (6 items, avg price $5.00); Starters (5 items, avg price $5.60).",64
20754,"Restaurant: District Empanadas, Price Range: nan, Zip Code: 20004. Menu Categories: Drinks (3 items, avg price $2.75); Empanadas (8 items, avg price $5.53).",55
20756,"Restaurant: Mochica Express, Price Range: nan, Zip Code: 20006. Menu Categories: Beverages (13 items, avg price $2.65); Ceviches &amp; Jaleas (4 items, avg price $14.00); Desserts (2 items, avg price $7.00); Fried Rice (Chaufa) (5 items, avg price $13.60); Picked for you (5 items, avg price $11.10); Requests (1 items, avg price $0.00); Salads (4 items, avg price $12.75); Sides (7 items, avg price $3.14); Stir-Fry (Saltado) (4 items, avg price $14.00).",58
20764,"Restaurant: Kung Fu Tea , Price Range: $, Zip Code: 20036. Menu Categories: Classic Hot Tea (10 items, avg price $5.64); Classic Tea (10 items, avg price $4.34); Hot Milk Strike (8 items, avg price $6.95); Hot Milk Tea (10 items, avg price $6.07); KFT To-Go (6 items, avg price $8.53); Milk Cap (5 items, avg price $6.43); Milk Strike (8 items, avg price $5.95); Milk Tea (11 items, avg price $5.04); Picked for you (5 items, avg price $6.69); Punch (12 items, avg price $5.05); Seasonal Special (2 items, avg price $5.25); Whats New (13 items, avg price $5.99); Yogurt (3 items, avg price $5.88).",58
20767,"Restaurant: Diversified Catering, Price Range: $$, Zip Code: 20059. Menu Categories: A La Cart (6 items, avg price $9.33); Drinks (2 items, avg price $6.00); Entrees (5 items, avg price $15.19).",55
20769,"Restaurant: Pizzeria Paradiso (Dupont Circle), Price Range: $, Zip Code: 20036. Menu Categories: Beverages (11 items, avg price $4.07); Desserts (1 items, avg price $6.72); Insalate (7 items, avg price $15.36); Panini (4 items, avg price $16.80); Picked for you (5 items, avg price $14.34); Pizze (12 items, avg price $16.89); Primi (6 items, avg price $12.51).",63
20774,"Restaurant: The Gyro Bar, Price Range: nan, Zip Code: 20001. Menu Categories: The Beverages (5 items, avg price $2.99); The Desserts (3 items, avg price $8.32); The Plates (5 items, avg price $23.39); The Salads (4 items, avg price $15.99); The Sides (6 items, avg price $9.99); The Starters (5 items, avg price $9.59); The Wraps (6 items, avg price $14.99).",40
20775,"Restaurant: Chipotle Mexican Grill (1010 Vermont Ave NW), Price Range: $, Zip Code: 20005. Menu Categories: Drinks (9 items, avg price $3.89); Entrees (8 items, avg price $9.00); Lifestyle Bowls (8 items, avg price $14.24); Picked for you (5 items, avg price $8.97); Sides (14 items, avg price $4.60).",62
20776,"Restaurant: S&amp;S Sandwich and Smoothie, Price Range: nan, Zip Code: 20006. Menu Categories: Beverages (3 items, avg price $2.50); Classic Sandwiches (18 items, avg price $8.86); Picked for you (5 items, avg price $9.50); Salads (7 items, avg price $9.85); Signature Salads (4 items, avg price $9.37); Signature Sandwiches (5 items, avg price $9.50); Smoothies (12 items, avg price $6.99).",63
20779,"Restaurant: Culture Bar, Price Range: $, Zip Code: 20010. Menu Categories: Smoothiez (5 items, avg price $7.95).",63
20781,"Restaurant: Mango Paradise, Price Range: nan, Zip Code: 22192. Menu Categories: Beverages (5 items, avg price $5.39); Mains (12 items, avg price $6.99).",42
20783,"Restaurant: Maydan, Price Range: nan, Zip Code: 20009. Menu Categories: Beverages (2 items, avg price $5.00); Shawarmas (2 items, avg price $15.00).",68
20787,"Restaurant: Taco Time FT, Price Range: nan, Zip Code: 20011. Menu Categories: Drinks (6 items, avg price $3.16); Picked for you (5 items, avg price $9.59); Pupusas (5 items, avg price $2.99); Sides (3 items, avg price $3.93); Specialities (22 items, avg price $12.31); Tacos (9 items, avg price $10.88); breakfast (2 items, avg price $14.49).",57
